Fecha     ,Hora    ,Bateria [Med] [V],Hum. Rel [Med] [%],Lluvia [Acu] [mm],Temp. Ai [Med] [�C],D.Viento [Med] [�],P.Rocio [Med] [�C],Evap. [Inc] [mm],R.Global1 [Med] [W/m2],V.Viento [Med] [Km/h]
1/9/2013  ,5:00:00 ,13.69            ,52.2              ,0                ,29.93              ,201.42            ,19.07             ,0.29            ,135.65                ,4.32
1/9/2013  ,6:00:00 ,13.17            ,58.67             ,0                ,27.96              ,204.33            ,19.09             ,0.5             ,18.56                 ,3.64
1/9/2013  ,7:00:00 ,12.93            ,66.8              ,0                ,26.03              ,253.67            ,19.35             ,0.76            ,0                     ,2.19
1/9/2013  ,8:00:00 ,12.9             ,72.81             ,0                ,24.89              ,43.74             ,19.66             ,-0.02           ,0                     ,1.75
1/9/2013  ,9:00:00 ,12.86            ,77.84             ,0                ,23.73              ,33.5              ,19.61             ,-0.48           ,0                     ,1.65
1/9/2013  ,10:00:00,12.83            ,82.63             ,0                ,22.57              ,343.08            ,19.45             ,-0.55           ,0                     ,3.52
1/9/2013  ,11:00:00,12.81            ,84.91             ,0                ,21.95              ,13.15             ,19.28             ,-0.23           ,0                     ,3.42
1/10/2013 ,12:00:00,12.79            ,85.88             ,0                ,21.78              ,351.59            ,19.29             ,0.74            ,0                     ,3.75
1/10/2013 ,1:00:00 ,12.77            ,85.68             ,0                ,21.43              ,79.19             ,18.91             ,0.38            ,0                     ,2.74
1/10/2013 ,2:00:00 ,12.74            ,83.53             ,0                ,21.57              ,73.72             ,18.64             ,0.23            ,0                     ,3.23
1/10/2013 ,3:00:00 ,12.73            ,89.01             ,0                ,21.1               ,6.49              ,19.21             ,-0.06           ,0                     ,3.04
1/10/2013 ,4:00:00 ,12.7             ,89.61             ,0                ,20.72              ,9.57              ,18.94             ,-0.88           ,0                     ,3.58
1/10/2013 ,5:00:00 ,12.69            ,86.68             ,0                ,19.94              ,345.08            ,17.64             ,-0.44           ,0                     ,4.25
1/10/2013 ,6:00:00 ,12.66            ,86.6              ,0                ,19.86              ,349.54            ,17.53             ,-0.29           ,0                     ,3.87
1/10/2013 ,7:00:00 ,12.64            ,77.29             ,0                ,20.9               ,348.27            ,16.74             ,-0.17           ,9.5                   ,4.5
1/10/2013 ,8:00:00 ,13.21            ,69.3              ,0                ,24.13              ,359.73            ,18.04             ,0.58            ,207.52                ,2.99
1/10/2013 ,9:00:00 ,13.66            ,65.83             ,0.3              ,27.23              ,191.79            ,19.85             ,23.68           ,423.39                ,4.76
1/10/2013 ,10:00:00,13.67            ,56.93             ,0                ,28.71              ,196.39            ,19.32             ,-26.09          ,596.53                ,5.83
1/10/2013 ,11:00:00,13.68            ,51.94             ,0                ,30.15              ,208.08            ,19.19             ,0.77            ,740.83                ,5.6
1/10/2013 ,12:00:00,13.7             ,46.12             ,0                ,31.74              ,216.35            ,18.75             ,0.81            ,800.24                ,5.28
1/10/2013 ,1:00:00 ,13.71            ,41.93             ,0                ,32.85              ,223.33            ,18.26             ,-0.03           ,759.85                ,6.15
1/10/2013 ,2:00:00 ,13.71            ,41.19             ,0                ,32.77              ,209.89            ,17.9              ,0.19            ,584.1                 ,5.38
1/10/2013 ,3:00:00 ,13.7             ,44.73             ,0                ,32.01              ,219.53            ,18.52             ,0.64            ,309.37                ,5.53
1/10/2013 ,4:00:00 ,13.68            ,50.24             ,0                ,30.6               ,196.77            ,19.08             ,-0.25           ,124.42                ,5.08
1/10/2013 ,5:00:00 ,13.64            ,53.79             ,0                ,29.2               ,172.7             ,18.87             ,-0.01           ,61.03                 ,4.36
1/10/2013 ,6:00:00 ,13.25            ,57.84             ,0                ,27.46              ,78.57             ,18.39             ,0.25            ,17.86                 ,1.75
1/10/2013 ,7:00:00 ,12.92            ,68.22             ,0                ,25.17              ,33.75             ,18.85             ,0.19            ,0                     ,1.93
1/10/2013 ,8:00:00 ,12.9             ,76.38             ,0                ,23.63              ,38.91             ,19.21             ,0.09            ,0                     ,2.84
1/10/2013 ,9:00:00 ,12.86            ,80.05             ,0                ,22.51              ,12.05             ,18.88             ,0.04            ,0                     ,2.95
1/10/2013 ,10:00:00,12.82            ,80.1              ,0                ,22.36              ,326.64            ,18.74             ,0.1             ,0                     ,4.71
1/10/2013 ,11:00:00,12.81            ,82.18             ,0                ,21.74              ,319.98            ,18.55             ,0.05            ,0                     ,3.4
1/11/2013 ,12:00:00,12.8             ,81.46             ,0                ,22.42              ,68.72             ,19.07             ,0.05            ,0                     ,3.25
1/11/2013 ,1:00:00 ,12.78            ,77.78             ,0                ,22.23              ,46.76             ,18.14             ,-0.34           ,0                     ,4.53
1/11/2013 ,2:00:00 ,12.76            ,73.3              ,0                ,22.81              ,21.91             ,17.76             ,-0.07           ,0                     ,3.67
1/11/2013 ,3:00:00 ,12.74            ,74.52             ,0                ,22.14              ,33.56             ,17.36             ,-0.6            ,0                     ,3.72
1/11/2013 ,4:00:00 ,12.72            ,65.15             ,0                ,22.84              ,37.28             ,15.91             ,0.01            ,0                     ,3.94
1/11/2013 ,5:00:00 ,12.7             ,61.82             ,0                ,23.28              ,50.55             ,15.47             ,-0.29           ,0                     ,3.12
1/11/2013 ,6:00:00 ,12.68            ,69.85             ,0                ,21.52              ,23.59             ,15.74             ,-0.16           ,0                     ,3.57
1/11/2013 ,7:00:00 ,12.66            ,58.2              ,0                ,23.86              ,357.63            ,15.07             ,0.1             ,6.36                  ,5.64
1/11/2013 ,8:00:00 ,13.08            ,55.7              ,0                ,25.38              ,339.61            ,15.77             ,-0.21           ,217.24                ,3.8
1/11/2013 ,9:00:00 ,13.68            ,45.67             ,0                ,29.06              ,227.06            ,16.14             ,0.12            ,434.16                ,5.65
1/11/2013 ,10:00:00,13.71            ,46.26             ,0                ,29.54              ,180.92            ,16.79             ,0.48            ,633.94                ,6.93
1/11/2013 ,11:00:00,13.7             ,44.66             ,0                ,30.66              ,189.76            ,17.26             ,0.68            ,744.71                ,6.28
